OBJECTID,station_eu,component_,statistics,statisti_1,statistic_,station__1,country_na,type_of_st,station_ty,station__2,station_la,nb_luabloc,nb_luAgloc2010,nb_luFrloc,nb_luGUloc,nb_luIdloc2010,nb_luUrloc2010,nb_pop2010,nb_proxAg_empl,nb_proxAg_gva,nb_proxId_empl,nb_proxId_gva,nb_proxUr_empl,nb_proxUr_gva,nb_rHloc,nb_rLloc,nb_rMloc,nb_toploc,re_coastal,re_mdtall,re_tempall,re_windspa,r_proxIf2010,r_proxIn2010,r_proxUr2010
1148,IT0828A,8,2010,day,64.256,IT0828A,ITALY,Traffic,urban,12.508889,41.883053,0,0,0,200,200,1900,0,0,0.076038,7844900,158.9459991,257363,16.6007004,0,200,13,1.99453,4.3872199,47,14.8851995,2.5111499,131449,161241,19145.30078
1149,IT0832A,8,2010,day,44.682,IT0832A,ITALY,Traffic,urban,11.876667,43.462502,0,0,0,0,0,2900,0,0,0.227203,2270090,9.4573898,203297,11.9413996,0,0,0,1.91328,4.9408598,268,12.3438997,0.685549,80832.20313,61357.19922,30915
1150,IT0837A,8,2010,day,36.614,IT0837A,ITALY,Background,urban,9.556389,45.633053,0,5600,200,0,0,400,0,782.2109985,1.1259201,4781900,70.1734009,10128.2002,0.691265,0,0,0,1.9996901,5.15871,185,12.3737001,0.801053,27136.5,93462.79688,5806.359863
1151,IT0839A,8,2010,day,29.339,IT0839A,ITALY,Background,urban,9.705,45.367222,0,2800,100,0,0,2400,0,314.75,2.2911401,1591310,58.2904015,90294.60156,5.9155102,0,0,0,2.0043199,5.0755401,75,13.4703999,0.93496,40223.60156,79907.10156,12031.2002
1152,IT0840A,8,2010,day,29.082,IT0840A,ITALY,Traffic,suburban,9.864167,45.284721,0,1300,0,0,400,2000,0,62.9500999,3.0558801,238071,16.2870007,67720.89844,4.4366298,0,0,0,2.0043199,5.0614901,65,13.3709002,0.987156,9815.339844,12128.7998,11822
1153,IT0842A,8,2010,day,25.169,IT0842A,ITALY,Background,rural,10.007222,45.279167,0,7500,100,0,0,100,0,1699.650024,3.3549399,87710.20313,1.71442,0,0,0,0,0,2.0034399,5.0784402,51,13.3661003,1.00221,12124.7998,4994.189941,1046.189941
1154,IT0846A,8,2010,day,31.478,IT0846A,ITALY,Industrial,suburban,10.313056,45.504723,0,3100,0,0,1000,200,0,318.5310059,1.53374,3973420,133.7700043,0,0,0,0,0,1.89894,5.1858602,142,12.6778002,0.843183,48306.89844,113440,7898.75
1155,IT0853A,8,2010,day,44.386,IT0853A,ITALY,Traffic,urban,8.886111,44.418335,0,0,0,0,100,2000,0,0,0.11189,10043500,355.0409851,286701,17.6599998,0,72,0,1.75086,3.04318,23,13.9926996,1.51773,98538.29688,176937,14019
1156,IT0856A,8,2010,day,22.864,IT0856A,ITALY,Background,urban,8.941112,44.407501,0,0,0,400,200,2000,0,0,0.0133447,3413800,130.5299988,208510,12.8436003,0,0,0,1.7396899,3.01265,32,13.9963999,1.50762,102772,56363,22545.40039
1157,IT0858A,8,2010,day,29.5,IT0858A,ITALY,Background,urban,8.992223,44.396389,0,0,0,400,100,1600,0,0,0.112403,1731640,46.990799,130318,8.0272503,0,0,0,1.7307301,2.8010299,57,0,1.50772,61201.5,24257.5,22336.19922
1158,IT0863A,8,2010,day,30.939,IT0863A,ITALY,Traffic,urban,12.109167,42.421947,0,100,0,0,0,2800,0,0,0.543309,776787,5.0605402,150917,9.75986,0,0,15,1.93457,4.6017199,338,13.5717001,2.7807901,53695.69922,22117.09961,27096.40039
1159,IT0864A,8,2010,day,25.045,IT0864A,ITALY,Traffic,urban,12.415,42.289165,0,2000,600,0,0,2100,0,150.1679993,1.0479701,456933,8.6752195,116090,7.5075798,0,0,0,1.81089,4.6708102,132,13.8310003,1.87728,43303,9988.389648,9886.509766
1160,IT0868A,8,2010,day,58.338,IT0868A,ITALY,Traffic,urban,12.893333,41.47139,0,800,0,0,0,2900,0,0,1.2173001,3102770,88.9337997,139230,8.8302298,0,74,0,2.00419,3.8633599,24,14.9146996,1.28049,51771.10156,47801.60156,24480.90039
1161,IT0871A,8,2010,day,49.155,IT0871A,ITALY,Traffic,urban,13.250278,41.690002,0,2200,0,0,0,2100,0,87.8777008,0.720866,0,0,118671,8.9822302,0,0,0,1.7077,4.6384301,282,12.6717997,1.86022,47922,0,10043.40039
1162,IT0880A,8,2010,day,48.703,IT0880A,ITALY,Background,urban,11.021111,43.730278,0,1500,0,0,0,2200,0,63.7599983,0.568702,1313330,34.8944016,245671,14.9384003,0,0,0,1.81115,4.77003,29,13.9786997,1.21794,57544.80078,56363,10461.90039
1163,IT0882A,8,2010,day,59.119,IT0882A,ITALY,Traffic,urban,10.948889,43.718891,0,0,0,0,0,2700,0,0,0.295725,1970000,67.7361984,319372,19.4199009,0,0,0,2.00333,4.7239299,30,14.0481005,1.23979,51193.69922,86328.20313,23330.09961
1164,IT0883A,8,2010,day,12.883,IT0883A,ITALY,Background,rural,11.323889,43.789165,0,5800,300,0,0,200,0,573.8400269,0.784464,53243.10156,1.02631,49134.10156,2.9876699,0,0,0,1.73728,4.9256802,213,12.7636003,1.2571,17321.19922,1426.910034,3713.979981
1165,IT0887A,8,2010,day,30.224,IT0887A,ITALY,Traffic,urban,12.726388,41.995556,0,400,0,0,800,1200,0,0,0.916258,7983500,193.9680023,128682,8.3003597,0,104,0,1.90663,4.6552701,88,14.2132998,2.20263,51001.30078,193347,9154.169922
1166,IT0888A,8,2010,day,40.455,IT0888A,ITALY,Traffic,urban,13.004444,41.730835,0,0,0,0,1000,900,0,0,1.01004,3742270,114.9440002,77209,4.9802198,0,140,0,1.81696,4.5741601,217,13.0162001,2.0883999,39261.39844,89182,13182
1167,IT0892A,8,2010,day,33.634,IT0892A,ITALY,Background,urban,11.355,44.483334,0,0,0,1100,100,1500,0,0,0.244582,2435830,108.8820038,170199,10.5832996,0,166,0,1.92679,4.8674998,72,13.7268,0,83334.20313,116293,22231.59961
1168,IT0895A,8,2010,day,36.609,IT0895A,ITALY,Traffic,urban,12.186666,44.428612,0,3500,0,0,0,1800,0,793.9780273,1.54737,1022280,0,128958,7.9527702,0,33,0,2.0043199,3.94716,1,14.6379004,0.708623,58892,38526.60156,17837.59961
1169,IT0897A,8,2010,day,37.943,IT0897A,ITALY,Traffic,urban,14.228055,40.844444,0,0,0,100,0,2800,0,0,0.588896,1002110,24.6646996,289820,16.0419998,0,0,0,1.7807699,3.15588,189,16.1350994,1.55308,87760.70313,38526.60156,29293.40039
1170,IT0898A,8,2010,day,60.342,IT0898A,ITALY,Traffic,urban,14.251389,40.852776,0,0,0,0,600,2100,0,0,0,2590060,83.8598022,156057,8.6380196,0,173,0,1.87691,3.12884,67,16.0160999,1.54661,78715.20313,109872,26677.90039
1171,IT0903A,8,2010,day,30.004,IT0903A,ITALY,Background,suburban,10.73389,44.516109,0,500,0,0,400,1700,0,0,1.51274,3632820,160.1580048,114890,7.1581302,0,0,0,1.85853,4.8803401,161,12.6633997,0.990432,23479.80078,81334,8631.080078
1172,IT0905A,8,2010,day,20.466,IT0905A,ITALY,Background,suburban,9.395833,46.32,0,1100,100,0,0,2500,0,38.8359985,0.295778,0,0,108948,7.5462499,0,0,0,0.123313,5.3318,328,4.6314802,1.16565,26559.19922,0,9938.820313
1173,IT0908A,8,2010,day,19.703,IT0908A,ITALY,Background,urban,10.3725,46.47028,0,900,100,0,0,2500,0,38.8359985,0.308964,1017140,23.7884998,118027,8.1751003,0,0,0,0.510533,5.2894802,1219,0.156235,0,30023.40039,7134.560059,7951.049805
1174,IT0912A,8,2010,day,51.413,IT0912A,ITALY,Background,urban,9.164721,45.19389,0,1100,0,0,0,2600,0,93.4494019,0.372164,3546820,156.348999,94150.10156,6.2634501,0,0,0,2.00425,4.94734,82,13.3065004,0,72556.5,130563,23277.80078
1175,IT0938A,8,2010,day,30.19,IT0938A,ITALY,Traffic,urban,14.808333,40.666668,0,800,0,0,200,1900,0,111.7409973,1.00616,637021,27.8607998,116485,6.6139102,0,0,0,1.65534,3.04845,25,14.2503996,0.687554,45612.5,41380.5,12815.7998
1176,IT0940A,8,2010,day,32.887,IT0940A,ITALY,Background,urban,10.664721,44.690834,0,4000,0,0,0,1300,0,550.1010132,0.846196,6136530,192.1900024,63827.80078,3.9767399,0,0,0,2.0043199,4.9433198,46,13.4661999,1.49068,78137.79688,199054,10671.2002
1177,IT0944A,8,2010,day,33.176,IT0944A,ITALY,Background,urban,11.079444,43.849998,0,1300,0,0,1000,1200,0,26.3521996,0.476024,3648860,319.9230042,16300.2998,1.0767699,0,112,0,1.99678,4.8179598,41,13.125,0.625232,48499.30078,291090,7271.029785
1178,IT0945A,8,2010,day,48.303,IT0945A,ITALY,Traffic,urban,11.105278,43.874722,0,0,0,0,0,2900,0,0,0.282855,968066,22.9944992,211903,13.9980001,0,0,0,1.83296,4.8344998,63,12.8888998,0.626673,92572.10156,69918.70313,29031.80078
1179,IT0950A,8,2010,day,22.12,IT0950A,ITALY,Background,urban,11.888888,43.461113,0,600,0,0,0,2800,0,15.2195997,0.394513,0,0,203297,11.9413996,0,0,0,1.80964,4.9377599,266,12.3246002,0.687294,58892,5707.649902,23173.09961
1180,IT0952A,8,2010,day,14.255,IT0952A,ITALY,Background,rural,12.266389,41.889446,0,7700,200,0,0,0,0,1047.390015,1.53343,166323,0,0,0,0,0,0,1.96386,3.8653901,59,15.2827997,0.71343,17128.69922,4280.740234,52.3096008
1181,IT0957A,8,2010,day,34.639,IT0957A,ITALY,Background,suburban,12.659166,41.931389,0,5200,0,0,100,400,0,722.3410034,0.837685,4268960,82.6160965,51472.69922,3.3201499,0,0,0,1.99069,4.55966,48,14.4723997,2.3204801,52540.89844,106305,10200.40039
1182,IT0963A,8,2010,day,30.388,IT0963A,ITALY,Background,urban,12.262222,45.499168,0,0,0,1600,200,1000,0,0,0.776965,3995720,75.9208984,64091.39844,3.8513401,0,0,0,2.0043199,4.1145301,0,14.0087996,0.609314,58507.10156,115580,20923.80078
1183,IT0965A,8,2010,day,38.683,IT0965A,ITALY,Traffic,urban,11.86389,43.471947,0,1800,0,0,200,1600,0,76.0980988,0.293606,7195760,286.0859985,156382,9.1856604,0,0,0,1.98089,4.9411502,249,12.3234997,0.683416,70824.39844,158387,13600.5
1184,IT0977A,8,2010,day,4.477,IT0977A,ITALY,Background,rural,6.977778,45.729168,0,0,2900,0,0,0,0,208.9689941,0.200734,0,0,0,0,0,0,0,1.03904,5.2941599,1925,1.66379,1.13405,22132.59961,0,0
1185,IT0978A,8,2010,day,25.815,IT0978A,ITALY,Traffic,suburban,7.036944,45.7575,0,2500,0,0,0,2100,0,36.0290985,0.177099,0,0,121970,8.6352596,0,0,18,0.258273,5.2932801,926,1.9397,1.1338201,50808.80078,9988.389648,4969.410156
1186,IT0979A,8,2010,day,5.428,IT0979A,ITALY,Background,rural,7.235278,45.815834,0,3800,800,0,0,0,0,165.7339935,0.198436,0,0,0,0,0,0,0,0.780964,5.2859302,1316,2.6112001,0.389467,11739.90039,0,523.0960083
1187,IT0980A,8,2010,day,27.194,IT0980A,ITALY,Background,suburban,7.298889,45.730278,0,1900,0,0,0,1100,0,122.4990005,0.0988077,3210800,78.2686005,33264.39844,2.3550701,0,0,0,1.00432,5.2611198,571,3.19168,0.383643,72749,44947.69922,18988.40039
1188,IT0982A,8,2010,day,24.549,IT0982A,ITALY,Background,urban,7.322222,45.737778,0,0,0,0,0,2800,0,0,0.0782911,6535260,234.8059998,144146,10.2053003,0,0,0,1.12823,5.26051,587,3.24951,0.384418,91802.29688,82047.5,18883.80078
1189,IT0983A,8,2010,day,30.772,IT0983A,ITALY,Traffic,urban,7.324167,45.735832,0,0,0,0,600,1500,0,0,0.0789477,6648920,256.6749878,77617,5.4951601,0,0,0,1.12823,5.25985,581,3.24951,0.384418,89300.29688,83474.39844,17419.09961
1190,IT0988A,8,2010,day,23.139,IT0988A,ITALY,Background,rural,7.760278,45.5975,0,1500,1700,0,0,300,0,180.1459961,0.181202,227313,2.3020201,0,0,0,0,0,0.575043,5.1792798,350,6.61589,0,20593,5707.649902,2877.030029
1191,IT0989A,8,2010,day,7.629,IT0989A,ITALY,Background,rural,12.961945,42.572498,0,5800,0,0,0,500,0,222.5240021,0.632706,0,0,23607.19922,1.4599299,0,60,17,1.6109,4.9283299,949,10.0874996,1.68045,25019.5,0,2877.030029
1192,IT0990A,8,2010,day,25.522,IT0990A,ITALY,Background,urban,13.043612,41.695835,0,6500,0,0,0,300,0,939.0430298,1.51442,0,0,51472.69922,3.3201499,0,74,0,1.62637,4.5459499,262,13.0606003,1.97893,39646.30078,0,1046.189941
1193,IT0992A,8,2010,day,7.566,IT0992A,ITALY,Background,rural,13.674445,41.670002,0,4700,800,0,0,400,0,366.1570129,0.873001,0,0,39557,2.9940801,0,0,0,1.48352,4.6571102,399,11.5236998,1.7289799,29638.5,0,261.5480042
1194,IT0995A,8,2010,day,60.815,IT0995A,ITALY,Traffic,urban,9.172222,45.541668,0,0,0,100,300,1800,0,0,0.19873,9210150,294.7260132,324546,23.5849991,0,0,0,2.00422,5.10217,151,12.8390999,0.464224,59469.39844,191206,19093
1195,IT1001A,8,2010,day,35.146,IT1001A,ITALY,Traffic,urban,10.512222,43.843889,0,0,0,500,0,2300,0,0,0.123946,5654350,66.9561005,152106,9.5620604,0,0,0,1.9900399,4.3120499,18,13.4787998,2.64902,65050.69922,96316.60156,26102.5
1196,IT1017A,8,2010,day,53.829,IT1017A,ITALY,Background,suburban,9.247778,45.49889,0,100,0,2100,0,800,0,0,0.262324,6420020,150.3699951,40568.30078,2.9481299,0,0,0,2.0035901,5.0897899,127,13.0702,0.469428,67937.5,176224,19145.30078
1197,IT1026A,8,2010,day,49.124,IT1026A,ITALY,Traffic,urban,8.946389,44.572777,0,800,100,0,300,1100,0,93.5628967,0.510691,3067480,130.5299988,130318,8.0272503,0,0,0,1.56257,4.2467599,358,12.3191004,1.39351,46767.19922,34245.89844,5178.649902
1198,IT1027A,8,2010,day,27.806,IT1027A,ITALY,Traffic,urban,11.699444,44.35,0,1100,0,0,0,2600,0,79.1988983,0.589541,1439900,33.7910995,316084,19.6546993,0,0,0,1.97549,4.68787,50,13.7798004,0,51193.69922,68491.79688,24847
1199,IT1028A,8,2010,day,37.805,IT1028A,ITALY,Traffic,urban,11.710556,44.358056,0,0,0,0,0,2900,0,0,0.330821,4403690,237.4759979,316084,19.6546993,0,0,0,2.00108,4.6779399,50,13.8546,0.648063,61201.5,214750,21656.19922
1200,IT1030A,8,2010,day,21.054,IT1030A,ITALY,Background,urban,11.870556,44.283333,0,300,0,0,0,2800,0,0,1.3891701,2070770,35.9595985,186273,11.4872999,0,0,15,2.0043199,4.5712199,38,13.9945002,0,56967.5,40667,20191.5
1201,IT1034A,8,2010,day,54.988,IT1034A,ITALY,Traffic,urban,9.156944,45.660835,0,0,0,0,1300,100,0,0,0.656965,4883710,215.2879944,0,0,0,0,0,2.0025899,5.1445699,224,12.4296999,0.41867,40031.19922,80620.60156,25527.09961
1202,IT1035A,8,2010,day,39.441,IT1035A,ITALY,Background,urban,9.368611,45.614166,0,0,0,0,0,2900,0,0,1.95243,5530220,189.3739929,166036,12.0032997,0,0,0,2.00422,5.13866,195,12.5564003,0.844956,48499.30078,92749.29688,17680.59961
1203,IT1041A,8,2010,day,26.067,IT1041A,ITALY,Traffic,urban,14.785001,40.702225,0,1700,600,200,100,1500,0,502.8349915,1.49519,682992,33.3485985,90599.5,5.1441498,0,0,0,1.55609,3.5255799,108,14.0204,0.677307,38876.39844,54222.69922,9101.870117
1204,IT1042A,8,2010,day,35.088,IT1042A,ITALY,Background,urban,12.559722,44.048332,0,0,0,0,0,2900,0,0,0.375509,4306910,115.5,212137,13.5030003,0,150,0,1.98871,3.4600599,8,14.4015999,0.730721,80447.29688,36386.30078,26782.5
1205,IT1048A,8,2010,day,32.445,IT1048A,ITALY,Background,urban,12.048889,44.219166,0,0,0,0,0,2900,0,0,0.177535,1275930,16.5613003,214612,13.9987001,0,188,0,2.0043199,4.4022298,29,14.1515999,0,79485,20690.19922,35989
1206,IT1061A,8,2010,day,23.216,IT1061A,ITALY,Background,urban,11.305278,45.639168,0,400,100,0,0,2800,0,36.9261017,1.36422,0,0,117491,7.62391,0,0,0,1.40614,4.9356999,242,10.8704996,0.842817,46574.80078,0,13809.7002
1207,IT1065A,8,2010,day,27.222,IT1065A,ITALY,Background,urban,11.736667,45.760834,0,0,0,0,0,2900,0,0,0.307955,2561370,32.9547997,117491,7.62391,0,0,0,1.8779401,4.8002601,114,11.7893,0.395166,78715.20313,32105.5,33425.80078
1208,IT1071A,8,2010,day,28.911,IT1071A,ITALY,Background,suburban,10.771667,43.713055,0,1400,0,0,0,2300,0,95.1909027,0.525635,5308520,172.8359985,141269,8.4131699,0,0,0,2.0043199,4.59308,18,14.1636,1.87234,52540.89844,156247,15745.2002
1209,IT1079A,8,2010,day,58.573,IT1079A,ITALY,Traffic,urban,13.354167,38.124443,0,0,0,300,300,2100,0,0,0.0011067,2164120,100.6740036,102995,5.9665999,0,61,0,1.9267401,3.02654,29,16.9508991,1.72438,92764.60156,89895.5,23905.5
1210,IT1088A,8,2010,day,20.998,IT1088A,ITALY,Background,suburban,9.689167,45.711113,0,400,0,0,800,1400,0,0,0.50679,5429770,226.8399963,40512.60156,2.7650599,14,0,0,1.82994,5.1912298,271,11.3239002,0.373431,27713.90039,104165,18360.69922
1211,IT1090A,8,2010,day,23.451,IT1090A,ITALY,Industrial,suburban,13.7875,45.623055,0,0,0,0,600,1300,0,0,0.0237029,4051260,122.1240005,195270,12.5731001,0,0,0,1.90026,2.90646,20,12.3163996,0.662623,73133.89844,172656,12502
1212,IT1091A,8,2010,day,21.858,IT1091A,ITALY,Background,suburban,13.794445,45.61861,0,500,0,0,100,2400,0,0,0.0447721,5900290,182.697998,306852,19.7577991,0,0,0,1.84484,2.8621399,66,12.2273998,0.662819,73903.70313,221885,11874.2998
1213,IT1099A,8,2010,day,40.038,IT1099A,ITALY,Traffic,urban,12.658055,45.962223,0,0,0,0,0,2900,0,0,0.215771,0,0,117246,7.0838499,0,133,0,2.00267,4.6345301,31,12.3029003,0,59661.89844,4280.740234,31804.19922
1214,IT1100A,8,2010,day,39.745,IT1100A,ITALY,Traffic,urban,10.548056,43.67778,0,1100,0,0,0,2900,0,0,0.715908,2532690,91.3845978,166955,9.9428396,0,0,0,1.91842,4.3250198,13,14.3476,2.0339601,43110.5,68491.79688,9781.889648
1215,IT1101A,8,2010,day,91.684,IT1101A,ITALY,Traffic,urban,12.381945,43.115276,0,300,0,800,200,1800,0,0,0.352516,1915180,40.7277985,70611.60156,3.8737099,0,0,0,1.71787,4.9784198,400,12.9330997,0,86990.89844,41380.5,16582.09961
1216,IT1104A,8,2010,day,34.968,IT1104A,ITALY,Traffic,urban,9.146944,45.185558,0,0,0,0,0,2900,0,0,0.469306,1011220,45.9005013,101996,6.7854099,0,0,0,2.0029399,4.9414601,75,13.3059998,0,76213.20313,45661.19922,23016.19922
1217,IT1110A,8,2010,day,18.786,IT1110A,ITALY,Background,urban,10.401667,43.738888,0,6100,0,0,0,700,0,418.8399963,0.73289,648368,0.993311,38528,2.2945001,0,0,0,2.0007999,4.0005598,0,14.8050003,2.1429701,51193.69922,19976.80078,11717.2998
1218,IT1120A,8,2010,day,36.986,IT1120A,ITALY,Background,suburban,7.55,45.007221,0,1100,0,100,0,2200,0,127.4469986,0.38319,2584210,183.2120056,204267,12.2609997,0,0,0,2.0042,5.02917,272,12.7573996,0.350838,48691.80078,132703,10932.7002
1219,IT1121A,8,2010,day,16.199,IT1121A,ITALY,Background,rural,7.56,45.175556,0,5700,600,0,0,100,0,892.1270142,0.597776,0,0,0,0,0,0,0,1.90552,5.0801201,335,11.3140001,0.351264,7313.390137,0,209.2380066
1220,IT1125A,8,2010,day,34.798,IT1125A,ITALY,Background,suburban,7.636111,44.961113,0,7000,200,0,0,0,0,892.1270142,0.470614,1907970,80.6593018,0,0,0,0,0,2.0043199,4.9934001,228,12.8922997,0.354053,13857,112013,5806.359863
1221,IT1131A,8,2010,day,38.684,IT1131A,ITALY,Traffic,suburban,7.815834,45.017223,0,400,0,200,300,1900,0,0,0.367862,917756,39.1773987,163413,9.8087597,0,0,12,1.97261,4.9733701,300,12.6529999,0,25019.5,45661.19922,19040.69922
1222,IT1137A,8,2010,day,59.086,IT1137A,ITALY,Traffic,urban,13.772222,45.657223,0,0,0,0,0,1600,0,0,0.125099,976457,17.5858994,195270,12.5731001,0,150,0,1.73465,2.5,9,12.3521996,0.649578,60046.80078,66351.39844,20453
1223,IT1140A,8,2010,day,64.772,IT1140A,ITALY,Traffic,urban,13.775,45.645557,0,0,0,500,100,1800,0,0,0.0223861,1329640,44.9417992,251061,16.1653996,0,0,0,1.79012,2.9286699,51,12.3751001,0.649672,100655,107018,22963.90039
1224,IT1144A,8,2010,day,14.345,IT1144A,ITALY,Industrial,suburban,8.411388,44.293888,0,1100,300,0,0,2000,0,315.79599,1.25919,1802790,47.1306992,152887,10.0668001,0,0,0,1.4866101,3.4724901,36,13.9568005,2.3349099,33487.60156,20690.19922,5597.120117
1225,IT1145A,8,2010,day,24.793,IT1145A,ITALY,Traffic,urban,8.473055,44.312778,0,100,0,0,600,1800,0,0,0.589825,374165,15.2482004,107021,7.0467501,0,0,0,1.73971,2.9771199,12,14.2242002,2.38606,72941.39844,28538.30078,19197.59961
1226,IT1150A,8,2010,day,41.072,IT1150A,ITALY,Traffic,urban,11.093888,43.884445,0,0,0,0,0,2900,0,0,0.140935,1015450,53.9869995,211903,13.9980001,0,0,0,1.83417,4.8298502,64,12.8413,0.626553,91417.39844,59216.89844,32745.80078
1227,IT1151A,8,2010,day,35.166,IT1151A,ITALY,Traffic,urban,13.245,46.057777,0,0,0,0,0,1300,0,0,0.129064,673224,29.2152004,45524.80078,2.7957499,0,0,13,2.00354,4.5693698,114,12.1232996,0.93777,83719.10156,59930.30078,28613.30078
1228,IT1152A,8,2010,day,39.963,IT1152A,ITALY,Background,suburban,10.883611,44.794998,0,800,0,0,0,2900,0,0,1.19126,1287700,30.9314995,197160,12.3808002,0,0,0,2.0043199,5.0307102,26,13.9383001,1.5261101,59469.39844,34245.89844,20191.5
1229,IT1153A,8,2010,day,30.432,IT1153A,ITALY,Traffic,urban,10.016667,45.132778,0,400,0,0,0,2500,0,0,1.03031,2393240,60.8620987,97819.10156,6.4084601,0,95,0,2.00419,5.0255198,46,13.5312004,1.0159301,71594.20313,100597,19093
1230,IT1167A,8,2010,day,24.116,IT1167A,ITALY,Traffic,urban,13.107779,45.676113,0,1800,0,0,0,1900,0,173.7299957,0.229574,294535,22.1088009,68287.20313,4.1936202,0,0,0,2.00172,3.02654,2,13.8973999,0.597322,34065,16409.5,14489.7998
1231,IT1168A,8,2010,day,19.239,IT1168A,ITALY,Industrial,suburban,13.393333,45.973335,0,2100,0,0,0,2600,0,43.4323997,0.432307,2345760,77.3808975,91049.60156,5.5914898,0,0,0,2.0043199,4.3590002,61,12.5431004,0.997218,30793.19922,126995,8944.94043
1232,IT1170A,8,2010,day,23.637,IT1170A,ITALY,Background,rural,13.225277,46.035,0,4700,0,0,0,1000,0,412.6080017,0.278116,2209010,116.8610001,22762.40039,1.3978699,0,0,0,2.0042601,4.5455499,89,12.4341002,0.93641,59084.5,122001,13809.7002
1233,IT1172A,8,2010,day,30.238,IT1172A,ITALY,Industrial,suburban,11.387222,45.466389,0,3300,0,0,1200,0,0,147.7039948,1.35232,4205240,164.7740021,0,0,0,0,0,1.93837,4.8737898,59,12.8808002,0.482809,37336.80078,59930.30078,5963.290039
1234,IT1174A,8,2010,day,24.137,IT1174A,ITALY,Background,rural,8.989445,45.282776,0,600,700,300,0,1700,0,364.0039978,2.41676,189621,10.5258999,324546,23.5849991,0,83,0,1.99777,4.9823198,98,13.2664003,0,22325.09961,6421.109863,8683.389648
1235,IT1176A,8,2010,day,44.836,IT1176A,ITALY,Background,urban,12.541667,41.886112,0,400,0,100,0,2400,0,0,0.0823745,7013280,105.9639969,257363,16.6007004,0,61,0,2.00263,4.4184699,39,14.8210001,2.5072999,102965,169089,22963.90039
1236,IT1178A,8,2010,day,34.467,IT1178A,ITALY,Background,rural,8.941944,44.556667,0,0,2500,0,0,0,0,467.8139954,0.539194,1533740,0,0,0,0,0,0,1.55836,4.19906,499,12.4754,1.39928,46382.30078,14269.09961,2197
1237,IT1179A,8,2010,day,15.848,IT1179A,ITALY,Background,rural,11.961111,44.839722,0,8100,0,0,0,0,0,1187.310059,2.3951399,0,0,0,0,0,0,0,2.0043199,4.3744702,0,14.2002001,1.32672,3656.699951,0,0
1238,IT1182A,8,2010,day,34.42,IT1182A,ITALY,Traffic,suburban,12.441389,43.09,0,0,0,200,200,2300,0,0,0.496968,3681770,117.1819992,129455,7.10181,0,0,0,1.8953,4.97367,200,12.9160995,0,36951.89844,109872,8003.359863
1239,IT1183A,8,2010,day,44.767,IT1183A,ITALY,Traffic,urban,13.830556,41.490002,0,0,0,0,0,2900,0,0,0.602143,2316020,20.9188995,171414,12.9743004,0,0,0,1.74657,4.4498801,42,13.2475004,1.33284,70247,50655.39844,11822
1240,IT1184A,8,2010,day,42.89,IT1184A,ITALY,Traffic,suburban,12.946111,41.531387,0,1500,0,0,0,2800,0,85.6355972,2.8664501,2225220,52.3139992,139230,8.8302298,0,111,0,1.9099801,4.1816301,18,14.2775002,1.25453,30985.69922,49228.5,8788.009766
1241,IT1186A,8,2010,day,34.432,IT1186A,ITALY,Background,urban,10.245,43.883889,0,100,0,0,0,2900,0,0,0.0980741,4215060,102.2600021,164781,10.3589001,0,0,0,1.97847,3.01265,3,14.5288,1.30519,79292.5,103451,19406.90039
1242,IT1188A,8,2010,day,16.485,IT1188A,ITALY,Background,rural,10.742778,45.2075,0,3800,1600,0,0,0,0,1938.479981,2.89434,1529180,10.7990999,0,0,0,0,0,2.0032401,5.08566,31,13.6581001,1.57485,25596.90039,35672.80078,1830.829956
1243,IT1190A,8,2010,day,25.993,IT1190A,ITALY,Background,urban,9.566389,46.131664,0,100,400,0,0,2500,0,38.8359985,0.264013,889999,3.39836,108948,7.5462499,0,0,0,0.836778,5.2947898,258,5.8303699,0.725769,46382.30078,7134.560059,14803.59961
1244,IT1191A,8,2010,day,5.601,IT1191A,ITALY,Background,rural,10.958611,46.082775,0,400,2900,0,0,0,0,465.5130005,1.08876,0,0,0,0,0,0,0,1.45069,5.1240802,1598,7.5780001,0.356901,11547.5,0,0
1245,IT1203A,8,2010,day,28.032,IT1203A,ITALY,Background,suburban,8.848611,45.546665,0,2500,0,0,0,2700,0,91.0009003,2.5755401,1083550,51.1259003,527388,38.3256989,0,0,0,2.00388,5.0945601,181,12.8396997,0,16166.40039,25684.40039,10671.2002
1246,IT1204A,8,2010,day,20.74,IT1204A,ITALY,Background,urban,12.225555,44.420002,0,900,0,0,400,1900,0,0,1.3891701,8754920,279.8110046,128958,7.9527702,0,0,0,2.0043199,3.79408,1,14.7109003,0.715706,62163.80078,190493,8055.669922
