"OBJECTID","station_eu","component_","statistics","statisti_1","statistic_","station__1","country_na","type_of_st","station_ty","station__2","station_la","nb_luabloc","nb_luAgloc2010","nb_luFrloc","nb_luGUloc","nb_luIdloc2010","nb_luUrloc2010","nb_pop2010","nb_proxAg_empl","nb_proxAg_gva","nb_proxId_empl","nb_proxId_gva","nb_proxUr_empl","nb_proxUr_gva","nb_rHloc","nb_rLloc","nb_rMloc","nb_toploc","re_coastal","re_mdtall","re_tempall","re_windspa","r_proxIf2010","r_proxIn2010","r_proxUr2010","station_code_norm","longitude_recovered","latitude_recovered","coord_source","key_source_column","n_metadata_records","n_unique_coord_pairs","coordinate_ambiguous","coordinate_match","station_country_code","country_name_original"
903,"FR28029",8,2010,"day",30.903,"FR28029","FRANCE","Industrial","unknown",3.04585,50.339889,0,400,0,0,500,1700,0,0,0.775748,1719180,136.9790039,50811.89844,2.8610401,0,0,0,2.00384,4.9509301,34,11.4800997,2.2963901,33177.39844,105949,8755.660156,"FR28029",3.04589843776475,50.3399047854426,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
904,"FR29424",8,2010,"day",22.443,"FR29424","FRANCE","Background","urban",4.395422,45.420089,0,0,0,0,300,2300,0,0,0.0660571,2309070,125.4049988,67592.70313,4.1086798,0,99,0,1.7505,5.3182602,555,10.2777996,2.3756599,38672.39844,81078.10156,20012.90039,"FR29424",4.39550781281122,45.4201049804977,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
905,"FR29439",8,2010,"day",18.704,"FR29439","FRANCE","Background","suburban",4.429667,45.481778,100,100,0,0,0,2800,0,0,0.265408,3004820,173.5740051,81111.29688,4.9304199,0,78,0,1.88921,5.3327999,512,10.5838003,2.3650999,21980,110425,11132.2002,"FR29439",4.42968750023957,45.4816894530385,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
906,"FR30016",8,2010,"day",34.538,"FR30016","FRANCE","Background","urban",6.175111,48.685856,0,0,0,100,0,1800,0,0,0,1615400,78.9056015,68529.89844,4.27667,0,82,15,1.9999599,5.4682798,213,10.9021997,1.97045,68532,87047.10156,20138,"FR30016",6.17510986352388,48.6859130860624,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
907,"FR30018",8,2010,"day",20.958,"FR30018","FRANCE","Background","suburban",6.585836,48.024606,0,1300,0,0,1300,300,0,7.7537098,0.375636,832525,75.7916031,0,0,0,0,0,1.72574,5.5722899,381,9.3745098,3.42592,32347.90039,27357.59961,13467,"FR30018",6.58587646489936,48.0247192380939,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
908,"FR30019",8,2010,"day",18.556,"FR30019","FRANCE","Background","suburban",6.452811,48.172778,0,100,0,500,0,2400,0,0,0.195019,1444180,63.1596985,57993,3.1410899,0,0,0,1.8619601,5.54952,327,10.2797003,3.6380501,31829.5,67648,18720.40039,"FR30019",6.45288085923769,48.1729125974364,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
909,"FR30022",8,2010,"day",21.204,"FR30022","FRANCE","Background","suburban",6.872778,48.071669,0,200,0,0,0,2900,0,0,0.448844,0,0,57993,3.1410899,0,0,0,1.60613,5.5774698,664,8.6853104,3.2386501,24157.30078,0,12508.09961,"FR30022",6.87292480452337,48.0717163086776,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
910,"FR30023",8,2010,"day",21.87,"FR30023","FRANCE","Background","urban",6.304828,48.633339,0,300,0,0,500,1700,0,0,0.434473,403851,35.480999,68529.89844,4.27667,0,224,0,1.95564,5.4818501,206,10.9039001,2.9269199,25608.80078,34321.39844,11173.90039,"FR30023",6.30487060530473,48.6334838869613,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
911,"FR30024",8,2010,"day",17.829,"FR30024","FRANCE","Background","suburban",6.221456,48.688383,0,0,0,0,200,0,0,0,0.117749,1378480,44.4836998,0,0,0,12,0,2.0015099,5.4700298,210,10.9120998,2.9549501,52669.10156,153700,10298.2998,"FR30024",6.22149658217669,48.6884765624942,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
912,"FR30026",8,2010,"day",29.517,"FR30026","FRANCE","Traffic","rural",6.4839,48.584822,0,600,0,0,0,2800,0,8.1383801,0.348208,204618,14.2982998,111361,6.9495902,0,0,17,1.9960901,5.4969602,225,10.9221001,2.8573201,31933.19922,44269.60156,10923.7002,"FR30026",6.4838867188172,48.5848999022783,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
913,"FR30028",8,2010,"day",4.812,"FR30028","FRANCE","Background","rural",7.011114,48.051117,0,1000,2500,0,0,0,0,224.8580017,0.977436,0,0,0,0,0,94,0,1.57043,5.5851998,1226,8.67659,3.1154599,19180.69922,0,0,"FR30028",7.01110839834313,48.0510864257078,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
914,"FR30029",8,2010,"day",12.333,"FR30029","FRANCE","Background","rural",5.937222,48.193611,0,1300,400,900,0,1500,0,38.7686005,0.493248,458738,40.4221992,31227,1.69136,0,0,0,1.96341,5.52953,375,10.4860001,2.8473201,16174,23875.80078,7921.790039,"FR30029",5.93731689473321,48.1937255862368,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
915,"FR30030",8,2010,"day",20.096,"FR30030","FRANCE","Background","urban",6.107672,48.614914,0,0,0,0,800,1500,0,0,0.319244,920781,84.7309036,42831.19922,2.67292,0,107,0,1.85526,5.4758401,220,10.8381996,1.96341,21669,92518.60156,12132.7998,"FR30030",6.10772705080577,48.6149291994223,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
916,"FR30032",8,2010,"day",15.475,"FR30032","FRANCE","Industrial","urban",6.965275,48.694725,0,3800,0,0,0,2200,0,61.1795998,0.680271,260299,32.6212006,86664.60156,5.0060802,0,0,0,1.97712,5.5072198,280,10.6351995,2.7807801,25919.80078,42280,2334.840088,"FR30032",6.96527099589329,48.6947021486643,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
917,"FR30033",8,2010,"day",9.944,"FR30033","FRANCE","Background","rural",5.785556,49.065831,0,5400,0,0,0,2200,0,50.3883018,0.690397,0,0,43099.10156,2.20754,0,0,0,2.0030701,5.3867898,216,10.8493004,2.0265901,12959.90039,0,1125.729981,"FR30033",5.78570556611742,49.0659179684637,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
918,"FR30036",8,2010,"day",35.475,"FR30036","FRANCE","Traffic","urban",6.146119,48.696331,0,0,0,500,100,1900,0,0,0.113341,1620790,87.3787003,77096.20313,4.8112602,0,0,13,1.9109499,5.4653401,301,10.9088001,1.97747,45826.19922,143752,13842.2998,"FR30036",6.14611816425358,48.6962890623978,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
919,"FR30037",8,2010,"day",20.31,"FR30037","FRANCE","Background","suburban",6.136022,48.656944,0,2500,0,100,800,100,0,97.6604996,0.335615,1233090,88.4377975,0,0,0,103,0,1.9690599,5.4707298,367,10.8759003,1.96373,25194.09961,83565.20313,4669.689941,"FR30037",6.13610839873941,48.6569213869188,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
920,"FR31003",8,2010,"day",26.466,"FR31003","FRANCE","Traffic","urban",-0.543889,44.849722,0,0,0,0,100,1800,0,0,0.0092435,1634120,30.0188007,58494.80078,3.6967399,0,38,30,1.96286,4.33184,5,13.6451998,1.61066,59719.30078,155192,11924.40039,"FR31003",-0.543884277304463,44.8496704100747,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
921,"FR31004",8,2010,"day",15.736,"FR31004","FRANCE","Background","urban",-0.525,44.835556,0,0,200,800,0,1900,0,57.2512016,0.15582,2279590,70.6324005,43871.10156,2.7725599,0,0,0,1.93698,4.36972,68,13.6352997,1.5897,43234.30078,104456,15968.7002,"FR31004",-0.525024413815681,44.835693359423,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
922,"FR31005",8,2010,"day",43.005,"FR31005","FRANCE","Traffic","urban",-0.579722,44.841389,0,0,0,0,100,2400,0,0,0,1715820,45.4696007,87742.29688,5.5451102,0,193,0,1.99991,4.3404598,20,13.6515999,1.60351,72679.20313,58694.60156,19846.19922,"FR31005",-0.579711914240094,44.8414916989996,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
923,"FR31006",8,2010,"day",35.447,"FR31006","FRANCE","Traffic","urban",-0.65,44.841389,0,0,0,300,200,2300,0,0,0.0092435,2067160,49.884201,80430.39844,5.0830202,0,110,0,2.0043001,4.3395801,37,13.6619997,1.61569,38983.39844,89534.10156,21430.5,"FR31006",-0.650024414272392,44.8414916989996,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
924,"FR31007",8,2010,"day",19.929,"FR31007","FRANCE","Background","urban",-0.514722,44.900278,0,0,0,0,200,2500,0,0,0.100358,1936430,54.7401009,80430.39844,5.0830202,0,0,0,1.99529,4.23247,43,13.6437998,1.6557,29341.19922,132312,18803.80078,"FR31007",-0.514709472633195,44.9003295897955,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
925,"FR31008",8,2010,"day",4.633,"FR31008","FRANCE","Background","rural",-0.939444,44.865556,0,2900,1600,0,0,300,0,744.2659912,1.62554,16341.2002,0,7311.859863,0.462093,0,0,0,2.0042601,4.27388,42,13.7953997,1.76255,7568.589844,994.822998,875.565979,"FR31008",-0.939392089873959,44.8654785156204,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
926,"FR31010",8,2010,"day",9.347,"FR31010","FRANCE","Industrial","suburban",-0.528333,45.012222,0,100,0,0,0,1600,0,0,0.875495,187923,5.29743,58494.80078,3.6967399,0,0,0,1.99754,3.83213,5,13.6302004,2.5147901,12648.90039,15419.7998,4252.75,"FR31010",-0.5283203128302,45.0123291017031,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
927,"FR31015",8,2010,"day",39.58,"FR31015","FRANCE","Traffic","urban",-0.366944,43.298611,0,0,0,0,300,2600,0,0,0.0454947,998622,26.3169003,66958.89844,4.26018,0,0,0,1.98206,4.9811301,218,13.1669998,1.1497,41264.39844,26860.19922,26392.09961,"FR31015",-0.366882324101198,43.2987060544933,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
928,"FR31016",8,2010,"day",21.102,"FR31016","FRANCE","Background","urban",-1.488056,43.479721,0,0,0,200,400,1800,0,0,0.167503,3154380,102.5449982,60263,3.8341601,0,50,0,1.96091,3.7000101,27,14.5214005,0.840477,41160.69922,51233.39844,17011,"FR31016",-1.4879760742672,43.4796752929324,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
929,"FR31018",8,2010,"day",16.324,"FR31018","FRANCE","Background","urban",-1.5525,43.461389,0,0,0,0,0,2900,0,0,0.162678,1553410,58.078701,87046.5,5.5382299,0,0,0,1.94353,3.2657399,64,14.5268002,1.72256,35354.60156,62176.5,14509.40039,"FR31018",-1.55249023480481,43.4614868161757,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
930,"FR31019",8,2010,"day",9.339,"FR31019","FRANCE","Industrial","rural",-0.566944,43.359722,0,4000,0,0,0,1700,0,179.1609955,0.637615,1521710,39.9291,60263,3.8341601,0,61,0,1.92248,4.89256,120,13.5907001,0,20943.19922,73119.5,4753.069824,"FR31019",-0.566894531679014,43.3596801760393,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
931,"FR31021",8,2010,"day",16.193,"FR31021","FRANCE","Background","rural",-0.536944,43.376111,0,2200,0,0,0,2100,0,104.5110016,0.694828,31702.30078,0,73654.79688,4.6861901,0,0,0,1.99496,4.9011102,122,13.5712004,0,19595.40039,42280,2334.840088,"FR31021",-0.536926269371787,43.3760986328134,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
932,"FR31024",8,2010,"day",10.091,"FR31024","FRANCE","Industrial","rural",-0.609444,43.376944,0,3000,100,0,0,2300,0,89.5805969,0.484587,4327360,152.4570007,80350.60156,5.1122098,0,0,0,1.99622,4.8698502,108,13.6788998,0,21669,108933,6921.140137,"FR31024",-0.609374999980676,43.3770751954275,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
933,"FR31032",8,2010,"day",13.027,"FR31032","FRANCE","Background","urban",0.623889,44.192222,0,0,0,0,0,2900,0,0,0.0739529,2537260,84.1612015,79818.20313,4.40763,0,0,0,1.98332,5.1343699,48,13.5999002,3.1215401,40642.30078,82570.39844,20054.59961,"FR31032",0.623901367182654,44.1923217772169,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
934,"FR31033",8,2010,"day",14.133,"FR31033","FRANCE","Background","urban",0.727222,45.189722,0,1200,100,0,0,2100,0,79.9860001,0.169923,0,0,48185.60156,2.6471601,0,0,0,1.8896199,5.0233202,132,13.0131998,2.47047,28408.09961,9450.820313,24432.5,"FR31033",0.727294922237399,45.1896972653666,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
935,"FR31036",8,2010,"day",16.682,"FR31036","FRANCE","Background","urban",-1.038611,43.704722,0,100,0,0,0,2900,0,0,0.202675,860187,38.2257996,53406.39844,2.97276,0,0,0,2.0039899,4.4995799,13,14.2269001,0.759604,42301.19922,23875.80078,17970,"FR31036",-1.03851318377559,43.7047119139883,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
936,"FR32001",8,2010,"day",35.4,"FR32001","FRANCE","Traffic","suburban",4.8475,46.782503,0,0,0,0,500,1400,0,0,0.103176,2490230,105.4629974,24741.40039,1.38816,0,124,28,2.0022399,5.5595899,180,11.8177004,2.4521,47381.39844,105949,16552.40039,"FR32001",4.84747314468139,46.7824707033416,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
937,"FR32007",8,2010,"day",21.704,"FR32007","FRANCE","Background","suburban",4.4175,46.802225,0,0,0,700,0,2200,0,0,0.254181,1464840,80.8097,45359.19922,2.54496,0,0,0,1.87705,5.5576501,372,11.0669003,3.3199899,28097.09961,61181.60156,17678.09961,"FR32007",4.41748046901516,46.8023071291043,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
938,"FR32014",8,2010,"day",26.41,"FR32014","FRANCE","Background","urban",4.853889,46.797222,0,0,0,1000,0,1900,0,0,0.0676451,2848300,96.5606995,28865,1.6195199,0,0,0,2.0029199,5.5616202,186,11.7973003,2.4521501,39501.80078,134301,19012.30078,"FR32014",4.85388183551276,46.7973022462119,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
939,"FR33102",8,2010,"day",22.598,"FR33102","FRANCE","Background","suburban",5.918611,45.596667,0,100,0,0,100,2300,0,0,0.148761,2383600,28.8722,99875.79688,5.6991901,0,0,0,1.4857,5.3737502,369,9.7806501,0,29756,48248.89844,11966.09961,"FR33102",5.91870117177909,45.5966796871965,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
940,"FR33112",8,2010,"day",32.737,"FR33112","FRANCE","Traffic","urban",6.412222,45.249167,0,1100,0,0,0,1000,0,0,0.206601,161850,8.1202898,45398.10156,2.5905399,0,0,0,0.691715,5.2670102,648,2.4319899,0.790623,37220.89844,43274.80078,3877.51001,"FR33112",6.4122924800796,45.2490844723581,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
941,"FR33120",8,2010,"day",29.229,"FR33120","FRANCE","Background","rural",6.87,45.9225,0,200,0,0,0,2900,0,0,0.372441,0,0,80530.60156,4.93156,0,0,0,0.401623,5.3404598,1040,2.10098,0.780371,16381.2998,0,11424.09961,"FR33120",6.8701171874765,45.9224853516899,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
942,"FR33202",8,2010,"day",24.991,"FR33202","FRANCE","Background","suburban",6.135556,45.916944,0,0,0,0,0,2900,0,0,0.0508872,1341760,71.2310028,80530.60156,4.93156,0,0,0,1.85973,5.40976,461,9.1594296,0.459323,46552,53720.5,24599.19922,"FR33202",6.13568115190546,45.9168701174296,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
943,"FR33211",8,2010,"day",25.168,"FR33211","FRANCE","Background","suburban",6.240556,46.195833,0,0,0,0,0,2900,0,0,0.0175473,868952,40.2109985,80530.60156,4.93156,0,21,0,1.89204,5.4366202,439,9.6213703,1.08555,47588.80078,23378.40039,23431.80078,"FR33211",6.24047851593279,46.1959228516135,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
944,"FR33220",8,2010,"day",33.865,"FR33220","FRANCE","Background","urban",6.713611,45.923611,0,800,100,0,0,2600,0,31.4803009,0.254436,1610120,141.3130035,80530.60156,4.93156,0,0,0,0.539895,5.3551102,589,3.26581,0.794187,37428.19922,37305.89844,12341.2998,"FR33220",6.71368408240291,45.9237060548778,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
945,"FR33232",8,2010,"day",49.116,"FR33232","FRANCE","Traffic","urban",6.845833,45.907222,0,100,400,0,0,2100,0,41.9737015,0.393498,0,0,43362.69922,2.6554501,25,0,0,0.522857,5.3399801,1048,2.25125,0.785754,18351.19922,3481.879883,8839.049805,"FR33232",6.84588623042866,45.9072875974036,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
946,"FR33303",8,2010,"day",19.184,"FR33303","FRANCE","Background","urban",6.1125,46.255833,0,800,0,0,0,2900,0,0,0.157774,128639,3.9486401,54036.19922,3.3486099,0,0,0,1.93934,5.45473,421,0,1.14223,21772.69922,8456,9881.389648,"FR33303",6.1124877930282,46.2559204099816,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
947,"FR34011",8,2010,"day",22.318,"FR34011","FRANCE","Background","urban",1.910625,47.902004,0,0,0,0,900,1700,0,0,0.0104884,1367970,64.018898,27471.5,1.71074,0,1,0,2.0007801,5.2898102,116,12.2250004,2.08447,51736,80580.70313,16594.09961,"FR34011",1.91070556633244,47.9020996092226,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
948,"FR34013",8,2010,"day",41.931,"FR34013","FRANCE","Traffic","urban",1.900361,47.905972,0,0,0,0,100,2300,0,0,0.0188791,1632940,77.9585037,68678.70313,4.2768502,0,29,0,2.00085,5.2881899,120,12.2264996,2.07547,47277.80078,103959,16510.69922,"FR34013",1.90051269541726,47.9061279294958,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
949,"FR34024",8,2010,"day",17.915,"FR34024","FRANCE","Background","urban",0.653322,47.344501,0,0,0,0,100,2500,0,0,0.1668,2231390,113.1620026,84921,4.8257699,0,0,0,2.0039501,5.24649,90,12.5965996,2.03637,32244.30078,98487.5,15468.2998,"FR34024",0.65332031238858,47.3444824218585,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
950,"FR34025",8,2010,"day",21.578,"FR34025","FRANCE","Background","urban",0.684139,47.419339,0,0,0,0,400,2300,0,0,0.0458052,3225200,99.264801,56614,3.21718,0,83,0,1.9918801,5.26369,103,12.5188999,2.06023,35354.60156,127337,20304.80078,"FR34025",0.684082031433468,47.4193115236117,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
951,"FR34031",8,2010,"day",15.71,"FR34031","FRANCE","Background","urban",2.410869,47.098083,0,0,0,0,0,2900,0,0,0.155909,969678,22.2756004,65339.30078,3.58529,0,0,0,2.0036199,5.4520302,147,12.2820997,2.87236,36391.39844,77596.20313,21472.19922,"FR34031",2.41088867176365,47.0980834957998,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
952,"FR34041",8,2010,"day",18.318,"FR34041","FRANCE","Background","urban",1.509278,48.444832,0,0,0,0,0,2900,0,0,0.0813053,1777010,81.7313004,64938.10156,3.9477999,0,0,0,2.0032001,5.1055698,148,11.6596003,2.2120299,48418.19922,128332,18720.40039,"FR34041",1.50927734400085,48.4448852539931,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
953,"FR34051",8,2010,"day",13.117,"FR34051","FRANCE","Background","urban",1.69382,46.798332,0,0,0,0,600,2000,0,0,0.138473,1205000,109.7910004,36737.39844,1.90891,0,116,0,2.0042801,5.3464398,159,12.5709,3.88626,32866.30078,96497.89844,16302.2002,"FR34051",1.69390869160707,46.7982788084173,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
954,"FR34052",8,2010,"day",14.496,"FR34052","FRANCE","Background","urban",1.704839,46.825169,0,2200,0,0,0,2500,0,31.5193996,0.209979,626411,17.8169994,62978.39844,3.2724199,0,83,0,2.0036399,5.3492298,144,12.5657997,3.8864999,25090.40039,57699.80078,18803.80078,"FR34052",1.70489501925991,46.8253173830607,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
955,"FR34061",8,2010,"day",14.847,"FR34061","FRANCE","Background","urban",1.303647,47.594582,0,0,0,0,0,2900,0,0,0.259576,1578330,42.1175003,67222.10156,3.6986799,0,0,0,1.99572,5.3228898,112,12.4294004,2.05492,27578.69922,62176.5,18762.09961,"FR34061",1.30371093746297,47.5947265626105,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
956,"FR34062",8,2010,"day",18.195,"FR34062","FRANCE","Background","urban",1.333817,47.594606,0,0,0,0,0,2900,0,0,0.0344801,1648090,67.1025009,67222.10156,3.6986799,0,0,0,1.98422,5.32412,109,12.4422998,2.0655401,39709.19922,61679.10156,21722.40039,"FR34062",1.33392333940656,47.5947265626105,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
957,"FR35004",8,2010,"day",18.326,"FR35004","FRANCE","Background","urban",1.537222,45.158744,0,0,0,0,0,2900,0,0,0.0315633,255147,0,71587.70313,3.9008501,0,135,0,1.92381,5.2269802,114,12.4469004,3.2069399,35665.69922,13430.09961,28226.59961,"FR35004",1.53729248023419,45.1588745115878,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
958,"FR36002",8,2010,"day",24.985,"FR36002","FRANCE","Background","urban",4.89348,44.933502,0,0,0,0,0,2800,0,0,0.0106404,1058060,43.0409012,101447,6.0292101,0,123,0,1.98946,5.2181301,132,12.3706999,1.72401,50491.80078,36808.5,22556.30078,"FR36002",4.89349365253219,44.933471679672,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"FR","FRANCE"
